[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite ClassSlotAccessNode@104516b5                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:447
[truffle]   rewrite UninitializedLexicallyBound@53ed9a01               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:447
[truffle]   rewrite ClassSlotAccessNode@3ebc2e0c                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:448
[truffle]   rewrite UninitializedLexicallyBound@17abb9ff               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:448
[truffle]   rewrite ObjectSlotRead@2fe3f501                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:174
[truffle]   rewrite UninitializedLexicallyBound@10614f6e               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:174
[truffle]   rewrite ObjectSlotRead@4ff2cf20                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:175
[truffle]   rewrite UninitializedLexicallyBound@5dce360                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:175
[truffle]   rewrite ClassSlotAccessNode@35275527                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:187
[truffle]   rewrite UninitializedLexicallyBound@2f2766d2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:187
[truffle]   rewrite ObjectSlotRead@767537d9                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:190
[truffle]   rewrite UninitializedLexicallyBound@14501d94               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:190
[truffle]   rewrite ObjectSlotRead@1b51ec54                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:295
[truffle]   rewrite UninitializedLexicallyBound@fd4081a                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:295
[truffle]   rewrite ObjectSlotRead@50c02dc6                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:320
[truffle]   rewrite UninitializedLexicallyBound@446826f7               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:320
[truffle]   rewrite DoubleSlotReadSet@50cf5162                         |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:306
[truffle]   rewrite UninitializedLexicallyBound@7f7407b9               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:306
[truffle]   rewrite DoubleSlotReadSet@2e8bab8c                         |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:307
[truffle]   rewrite UninitializedLexicallyBound@2bd17f34               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:307
[truffle]   rewrite DoubleSlotReadSet@13f6f6d                          |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:309
[truffle]   rewrite UninitializedLexicallyBound@5e29e93c               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:309
[truffle]   rewrite DoubleSlotReadSet@2d0dfebe                         |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:310
[truffle]   rewrite UninitializedLexicallyBound@d051cf4                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:310
[truffle]   rewrite ClassSlotAccessNode@77bb4e3e                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:315
[truffle]   rewrite UninitializedLexicallyBound@66ca29fc               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:315
[truffle]   rewrite DoubleSlotReadSet@24f0d395                         |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:214
[truffle]   rewrite UninitializedLexicallyBound@1b79943                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:214
[truffle]   rewrite DoubleSlotReadSet@2cd0edf5                         |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:215
[truffle]   rewrite UninitializedLexicallyBound@1b62b45a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:215
[truffle]   rewrite DoubleSlotReadSet@392cb0d8                         |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:216
[truffle]   rewrite UninitializedLexicallyBound@4ec5b3f                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:216
[truffle]   rewrite DoubleSlotReadSet@2f78a112                         |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:217
[truffle]   rewrite UninitializedLexicallyBound@213600c3               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:217
[truffle]   rewrite DoubleSlotReadSet@7d40ce4d                         |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:222
[truffle]   rewrite UninitializedLexicallyBound@1b135779               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:222
[truffle]   rewrite DoubleSlotReadSet@71891538                         |From M CachedSlotRead$DoubleSlotReadSet       |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:223
[truffle]   rewrite UninitializedLexicallyBound@60a823d2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$DoubleSlotReadSet       |Reason unknown at CD.ns:223
[truffle]   rewrite ObjectSlotRead@1be1ab2c                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:272
[truffle]   rewrite UninitializedLexicallyBound@1ac88fb6               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:272
[truffle]   rewrite ObjectSlotRead@23517902                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:283
[truffle]   rewrite UninitializedLexicallyBound@2466809                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:283
[truffle]   rewrite ClassSlotAccessNode@14681ba6                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:94
[truffle]   rewrite UninitializedLexicallyBound@4a8383a2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:94
[truffle]   rewrite ObjectSlotRead@62326a99                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:284
[truffle]   rewrite UninitializedLexicallyBound@530550f6               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:284
[truffle]   rewrite ClassSlotAccessNode@764d41b                        |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:89
[truffle]   rewrite UninitializedLexicallyBound@512cd9c6               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at CD.ns:89
[truffle]   rewrite ObjectSlotRead@203b07d8                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:285
[truffle]   rewrite UninitializedLexicallyBound@594071c9               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:285
[truffle]   rewrite ObjectSlotRead@78a5b2f6                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:286
[truffle]   rewrite UninitializedLexicallyBound@4ff0b6cd               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:286
[truffle]   rewrite ObjectSlotRead@378d6d2c                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:287
[truffle]   rewrite UninitializedLexicallyBound@6d198c2d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:287
[truffle]   rewrite ObjectSlotRead@387ea17a                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:287
[truffle]   rewrite UninitializedLexicallyBound@72722e66               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:287
[truffle]   rewrite ObjectSlotRead@2e4ad909                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:288
[truffle]   rewrite UninitializedLexicallyBound@f134009                |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:288
[truffle]   rewrite ObjectSlotRead@422b45e0                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:288
[truffle]   rewrite UninitializedLexicallyBound@214952dd               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:288
[truffle]   rewrite ObjectSlotRead@59b3456c                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:289
[truffle]   rewrite UninitializedLexicallyBound@4c35555b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:289
[truffle]   rewrite ObjectSlotRead@54290d78                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:289
[truffle]   rewrite UninitializedLexicallyBound@3f9d729a               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:289
[truffle]   rewrite ObjectSlotRead@7cc6d820                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:290
[truffle]   rewrite UninitializedLexicallyBound@1a3fc56e               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at CD.ns:290
[truffle]   rewrite ObjectSlotRead@6e1499c                             |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at CD.ns:290
